"V1"
-15.8533333333333
-15.8533333333333
-15.8533333333333
-15.8533333333333
-15.8533333333333
-14.8533333333333
-14.8533333333333
-14.8533333333333
-14.8533333333333
-14.8533333333333
-12.8533333333333
-12.8533333333333
-12.8533333333333
-12.8533333333333
-12.8533333333333
-10.8533333333333
-10.8533333333333
-10.8533333333333
-10.8533333333333
-10.8533333333333
-8.85333333333333
-8.85333333333333
-8.85333333333333
-8.85333333333333
-6.85333333333333
-6.85333333333333
-6.85333333333333
-6.85333333333333
-6.85333333333333
-2.85333333333333
-2.85333333333333
-2.85333333333333
-2.85333333333333
-2.85333333333333
1.14666666666667
1.14666666666667
1.14666666666667
1.14666666666667
1.14666666666667
3.14666666666667
3.14666666666667
3.14666666666667
3.14666666666667
3.14666666666667
5.14666666666667
5.14666666666667
5.14666666666667
5.14666666666667
7.14666666666667
7.14666666666667
7.14666666666667
7.14666666666667
7.14666666666667
9.14666666666667
9.14666666666667
9.14666666666667
9.14666666666667
9.14666666666667
11.1466666666667
11.1466666666667
11.1466666666667
11.1466666666667
11.1466666666667
13.1466666666667
13.1466666666667
13.1466666666667
13.1466666666667
15.1466666666667
15.1466666666667
15.1466666666667
15.1466666666667
15.1466666666667
16.1466666666667
16.1466666666667
16.1466666666667
